"","","","","","WIDEBODY","","","",""
"","","","","U.S. OUTBOUND TO EMEIA","","","","",""
"","Orig","Dest","Departs","Arrives","Fleet","Flight","DOW","Start Date","End Date"
"","DSS","JFK","10:30","15:55","B767","DL0217","..3.5.7","01Oct2023","29Oct2023"
"","DUB","ATL","11:00","14:50","A350","DL0177","DAILY","01Oct2023","28Oct2023"
"","DUB","BOS","11:50","15:35","B767","DL0155","DAILY","01Oct2023","31Oct2023"
"","DUB","JFK","10:00","14:40","B767","DL0045","DAILY","01Oct2023","31Oct2023"
"","DUS","ATL","10:35","14:45","B767","DL0091","..3.5.7","01Oct2023","27Oct2023"
"","EDI","BOS","13:35","15:45","B767","DL0123","DAILY","01Oct2023","28Oct2023"
"","EDI","JFK","10:35","16:00","B767","DL0209","DAILY","01Oct2023","31Oct2023"
"","FCO","ATL","12:50","18:55","A330","DL0067","DAILY","01Oct2023","31Oct2023"
"","FCO","ATL","09:45","15:10","A330","DL0215","DAILY","01Oct2023","28Oct2023"
"","FCO","BOS","08:30","14:00","A330","DL0113","DAILY","01Oct2023","31Oct2023"
"","FCO","DTW","11:00","15:40","A330","DL0207","DAILY","01Oct2023","28Oct2023"
"","FCO","JFK","15:20","19:25","B767","DL0149","DAILY","01Oct2023","28Oct2023"
"","FCO","JFK","09:40","14:50","A330","DL0183","DAILY","01Oct2023","31Oct2023"
"","FCO","JFK","11:35","16:45","A330","DL0231","DAILY","01Oct2023","31Oct2023"
"","FRA","ATL","09:50","15:20","A330","DL0015","DAILY","01Oct2023","31Oct2023"
"","FRA","DTW","11:40","16:05","A330","DL0087","DAILY","01Oct2023","31Oct2023"
"","FRA","JFK","10:40","14:45","A330","DL0107","DAILY","01Oct2023","31Oct2023"
"","GVA","JFK","12:50","15:29","B767","DL0099","DAILY","01Oct2023","28Oct2023"
"","JNB","ATL","21:50","08:50","A350","DL0201","DAILY","01Oct2023","31Oct2023"
"","JNB","CPT","17:20","19:40","A350","DL0025","DAILY","30Oct2023","30Oct2023"
"","LGW","JFK","14:05","17:20","B767","DL0063","DAILY","01Oct2023","28Oct2023"
"","LHR","ATL","11:45","18:25","B767","DL0031","DAILY","01Oct2023","31Oct2023"
"","LHR","ATL","13:55","21:50","B767","DL0033","DAILY","01Oct2023","31Oct2023"
"","LHR","BOS","09:10","13:05","B767","DL0059","DAILY","01Oct2023","31Oct2023"
"","LHR","DTW","12:40","17:35","A330","DL0017","DAILY","01Oct2023","31Oct2023"
"","LHR","DTW","10:45","15:35","A330","DL0019",".234.67","01Oct2023","31Oct2023"
"","LHR","JFK","10:10","14:45","B767","DL0002","DAILY","01Oct2023","31Oct2023"
"","LHR","JFK","16:00","21:10","A330","DL0004","DAILY","01Oct2023","31Oct2023"
"","LHR","LAX","14:30","20:15","A330","DL0187","DAILY","01Oct2023","31Oct2023"
"","LHR","MSP","08:50","13:05","A330","DL0011","DAILY","01Oct2023","31Oct2023"
"","LHR","SEA","15:25","20:15","A330","DL0021","DAILY","01Oct2023","31Oct2023"
"","LHR","SLC","12:20","18:40","A330","DL0051","DAILY","01Oct2023","31Oct2023"
"","LIS","BOS","09:15","16:00","B767","DL0125","DAILY","01Oct2023","31Oct2023"
"","LIS","JFK","09:55","14:25","B767","DL0273","DAILY","01Oct2023","31Oct2023"
"","LOS","ATL","11:40","19:40","A330","DL0055","DAILY","01Oct2023","31Oct2023"
"","MAD","ATL","10:00","15:10","B767","DL0109","DAILY","01Oct2023","30Oct2023"
"","MAD","JFK","09:15","13:05","B767","DL0127","DAILY","01Oct2023","31Oct2023"
"","MUC","ATL","10:25","17:00","B767","DL0131","DAILY","01Oct2023","31Oct2023"
"","MUC","DTW","11:30","15:15","B767","DL0023","DAILY","01Oct2023","28Oct2023"
"","MXP","ATL","10:20","16:15","A350","DL0175","DAILY","01Oct2023","31Oct2023"
"","MXP","JFK","11:00","15:45","B767","DL0185","DAILY","01Oct2023","31Oct2023"
"","MXP","JFK","09:00","12:25","A330","DL0199","DAILY","01Oct2023","28Oct2023"
"","NCE","JFK","14:15","17:25","A330","DL0029","DAILY","01Oct2023","28Oct2023"
"","STR","ATL","10:40","15:05","B767","DL0117","12.4.6.","02Oct2023","28Oct2023"
"","TLV","ATL","10:05","18:00","A350","DL0249","DAILY","01Oct2023","31Oct2023"
"","TLV","BOS","12:10","18:45","A330","DL0243","..3.5.7","01Oct2023","29Oct2023"
"","TLV","JFK","22:40","05:10","A330","DL0235","DAILY","01Oct2023","31Oct2023"
"","VCE","ATL","11:35","16:40","B767","DL0193","DAILY","01Oct2023","28Oct2023"
"","VCE","JFK","13:35","17:30","B767","DL0289","DAILY","01Oct2023","28Oct2023"
"","ZRH","JFK","13:30","17:45","B767","DL0053","DAILY","01Oct2023","31Oct2023"
"","","","","APAC OUTBOUND","","","","",""
"","Orig","Dest","Departs","Arrives","Fleet","Flight","DOW","Start Date","End Date"
"","AKL","LAX","14:00","06:00","A350","DL0064","DAILY","30Oct2023","31Oct2023"
"","HND","ATL","18:25","18:50","A350","DL0296","DAILY","01Oct2023","31Oct2023"
"","HND","DTW","15:25","15:25","A350","DL0276","DAILY","01Oct2023","31Oct2023"
"","HND","HNL","21:00","09:20","B767","DL0180","DAILY","29Oct2023","31Oct2023"
"","HND","LAX","16:45","11:40","A330","DL0008","DAILY","01Oct2023","31Oct2023"
"","HND","MSP","16:20","15:10","A330","DL0120","DAILY","01Oct2023","31Oct2023"
"","HND","SEA","16:05","10:15","A330","DL0166","DAILY","01Oct2023","31Oct2023"
"","ICN","ATL","18:40","19:20","A350","DL0026","DAILY","01Oct2023","31Oct2023"
"","ICN","DTW","09:35","10:50","A350","DL0158","DAILY","01Oct2023","31Oct2023"
"","ICN","MSP","19:25","18:15","A350","DL0170","DAILY","01Oct2023","31Oct2023"
"","ICN","SEA","19:25","14:30","A330","DL0196","DAILY","01Oct2023","31Oct2023"
"","PPT","LAX","18:45","06:15","B767","DL0118","DAILY","31Oct2023","31Oct2023"
"","PVG","DTW","16:45","19:22","A350","DL0388","12..5.7","02Oct2023","31Oct2023"
"","PVG","SEA","17:30","15:33","A330","DL0282","12.4..7","01Oct2023","31Oct2023"
"","SYD","LAX","10:05","06:15","A350","DL0040","DAILY","01Oct2023","31Oct2023"
"","SYD","LAX","13:15","09:05","A350","DL0042","DAILY","31Oct2023","31Oct2023"
"","","","","LATAM OUTBOUND","","","","",""
"","Orig","Dest","Departs","Arrives","Fleet","Flight","DOW","Start Date","End Date"
"","BOG","ATL","09:00","15:00","B767","DL0980","DAILY","30Oct2023","31Oct2023"
"","BOG","JFK","23:40","06:40","B767","DL0254","DAILY","29Oct2023","31Oct2023"
"","EZE","ATL","20:00","06:35","B767","DL0110","DAILY","01Oct2023","31Oct2023"
"","EZE","JFK","22:10","08:25","B767","DL0114","DAILY","29Oct2023","31Oct2023"
"","GRU","ATL","22:50","07:45","A330","DL0104","DAILY","01Oct2023","31Oct2023"
"","GRU","ATL","09:45","19:10","B767","DL0270","DAILY","01Oct2023","31Oct2023"
"","GRU","JFK","21:15","06:25","B767","DL0226","DAILY","01Oct2023","31Oct2023"
"","LIM","ATL","09:00","16:55","A350","DL0150","DAILY","01Oct2023","31Oct2023"
